Date,USA_GDPP,CHN_GDPP,JPN_GDPP,DEU_GDPP,IND_GDPP,GBR_GDPP,BRA_GDPP,RUS_GDPP,ZAF_GDPP,KOR_GDPP,BGD_GDPP,SGP_GDPP,HKG_GDPP,IDN_GDPP,VNM_GDPP
2004-12-31,41724.6411982614,1530.92726215723,38298.9801712303,34566.7359143735,624.258826510066,40366.8886650968,3663.823188064,4102.36474609375,5221.46333731721,16496.1316167114,455.614016909798,27608.080013423,24928.1003722551,1126.84004447173,565.452284586212
2005-12-31,44123.3996470026,1777.64496828464,37812.8950199948,35084.4363546269,710.488080408949,42104.7884375024,4827.78173074714,5323.455078125,5836.87663325127,19402.5026259549,480.08585075452,29961.3172812732,26649.637724155,1238.21447629488,710.746759994861
2006-12-31,46301.9876485519,2129.25696999613,35991.546002862,36980.3349948954,801.668353659022,44512.4590296865,5934.14470924968,6920.19970703125,6077.38293388876,21743.4774514254,490.388026533289,33768.4528234651,28224.0951563146,1558.31562847163,807.756645117054
2007-12-31,48050.227412195,2734.72709877693,35779.0245416427,42350.9217211489,1021.88707706826,50397.6854954706,7409.69130673473,9101.2392578125,6591.85535960564,24086.4104391677,537.955492792911,39432.8860198877,30593.9511738646,1823.21976255073,925.640338348717
2008-12-31,48570.0594269601,3523.44302065213,39876.3039685725,46386.3295924799,992.519584923828,47396.1202078484,8908.33176538648,11635.2841796875,6184.75474328399,21350.427979823,613.06204104124,40008.5720489092,31515.5292103443,2124.55483920618,1163.83195772873
2009-12-31,47194.9500893872,3898.24459158811,41308.9968370512,42487.2137101496,1094.94974598436,38744.131693043,8678.6592244676,8562.82421875,6374.70560042992,19143.8516053025,679.211477428056,38926.8054365453,30697.5383861641,2218.48541852977,1226.16976051536
2010-12-31,48642.6312088213,4629.24551710077,44968.1562349739,42409.9356994694,1347.51939071367,39598.957119545,11403.2821278747,10674.990234375,7973.47195771517,23079.2601257735,757.385280361508,47236.683084953,32550.136489179,3065.68348377765,1683.16182443979
2011-12-31,50024.8812320773,5703.76027973346,48760.0789494211,47646.582043143,1445.46127486037,42109.6418795749,13396.6243562986,14305.33203125,8646.05571071635,25097.595426845,837.336944695647,53891.4570264372,35142.4879344543,3579.46442466152,1950.92504174913
2012-12-31,51708.3940614082,6405.0574241349,49145.2804308193,44735.5882319701,1429.32199520032,42490.1465463521,12521.7213519966,15401.8515625,8076.97678479741,25459.1689000965,859.680536375497,55547.5553077786,36730.796195815,3632.27254030331,2185.11767654291
2013-12-31,53297.3862901595,7147.03518622344,40898.6478964744,47220.0102098851,1432.84397512195,43419.0352598932,12458.8912138813,15941.4482421875,7331.65467384919,27179.5170146052,958.262989798283,56967.4257940383,38403.7777145477,3566.60284506078,2359.51736472828
2014-12-31,55153.3940182967,7781.06597484974,38475.3952461838,48971.0824722599,1553.88396075118,47426.6209829995,12274.9939689363,14055.47265625,6856.73137092522,29252.9312377352,1094.46199702838,57564.8023114977,40315.3739510191,3441.06808464008,2546.38464459903
2015-12-31,56849.4697923159,8175.33285077393,34960.6393843385,41911.0109851054,1583.99815907985,44983.885522934,8936.19661712113,9277.7138671875,6112.27382485974,28737.4391706499,1224.38647668165,55645.6068614606,42432.1619740441,3288.22269725538,2577.56885340113
2016-12-31,57976.628204291,8254.86859320357,39375.4731620781,42961.0356905775,1707.50892912243,40988.1044233026,8836.28652735657,8663.158203125,5651.20585165749,29280.4403170048,1649.28380858601,57005.5887176547,43734.1980702999,3521.46943457574,2735.0604380416
2017-12-31,60047.7190728307,8979.67652709856,38834.0529341227,45526.5999576533,1950.10468280866,40629.2340347345,10080.5092819305,10658.9130859375,6618.33508255701,31600.7358741365,1811.08221668646,61236.251270627,46160.429791493,3798.88326174526,2956.10992127753
2018-12-31,62875.6661382728,10085.6638148819,39751.1330982711,48874.8595028454,1966.25455171679,43315.4874501318,9300.66164923219,11211.8876953125,6914.1780318076,33447.1562836166,1965.24372731467,66881.6067035265,48537.5668888343,3860.95353090726,3222.31003125366
2019-12-31,65227.9565911038,10342.9009524335,40415.9567649547,47623.8656074829,2041.42863698585,42794.0022648288,9029.83326681073,11447.701171875,6533.71121032856,31902.4169048194,2129.79896954606,65952.0378959293,48359.0011950597,4106.94856160358,3440.90025375434
2020-12-31,64401.5074354212,10627.4637989619,40028.7341726762,47379.765194548,1907.04251637669,40404.8062238951,7074.19378337644,10108.3271484375,5580.60383075189,31721.2989141857,2248.85078828233,61410.0792630788,46109.2299946609,3853.70288774146,3534.03953482647
2021-12-31,71307.4017277218,12887.4357242941,40094.5599795288,52265.6541620571,2239.61384367482,46926.475736105,7972.5366498646,12425.029296875,6843.39941886204,35125.5224984723,2482.84917843357,80056.1288247844,49770.5642374739,4287.17313995098,3704.1935590038
2022-12-31,77860.9112908848,12970.6056414327,34065.6438962526,49686.1154582583,2347.44829434623,46062.9914079698,9281.33334441234,15619.6142578125,6523.41097815853,32394.6833725203,2716.48592780431,90299.0694637269,48825.8441873536,4730.83484836107,4147.69777213621
2023-12-31,82304.6204272866,12951.1782397043,33836.1756271617,53940.4073447462,2530.12031278204,49200.8101526146,10377.5892792557,14159.3876953125,6022.54254192335,33121.3712885508,2551.01773827307,85412.230345235,50565.4647717265,4876.30774512252,4323.35031982451
